,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
24,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'VERMICELLI & NOODLE'}),0.2558139534883721,0.11744186046511627,0.031395348837209305,0.12272727272727274,1.0450045004500452,0.0013520822065981632,1.0060248222677433
25,frozenset({'VERMICELLI & NOODLE'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.11744186046511627,0.2558139534883721,0.031395348837209305,0.26732673267326734,1.045004500450045,0.0013520822065981632,1.015713387806411
26,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.07325581395348837,0.2558139534883721,0.015116279069767442,0.20634920634920634,0.8066378066378066,-0.003623580313683074,0.9376744186046511
27,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.2558139534883721,0.07325581395348837,0.015116279069767442,0.05909090909090909,0.8066378066378066,-0.003623580313683074,0.9849455117402539
28,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'CHEESE        (4/94)'}),0.06627906976744186,0.027906976744186046,0.015116279069767442,0.2280701754385965,8.172514619883042,0.013266630611141157,1.2593023255813953
29,frozenset({'CHEESE        (4/94)'}),frozenset({'BUTTER MARGR  (4/94)'}),0.027906976744186046,0.06627906976744186,0.015116279069767442,0.5416666666666666,8.17251461988304,0.013266630611141157,2.0372093023255813
30,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.06627906976744186,0.07325581395348837,0.010465116279069767,0.15789473684210528,2.155388471177945,0.0056097890751757706,1.1005087209302327
31,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'BUTTER MARGR  (4/94)'}),0.07325581395348837,0.06627906976744186,0.010465116279069767,0.14285714285714285,2.155388471177945,0.0056097890751757706,1.089341085271318
32,frozenset({'SPICES (03/04)'}),frozenset({'CLEANERS - UTENSIL'}),0.08372093023255814,0.047674418604651166,0.010465116279069767,0.125,2.621951219512195,0.006473769605191995,1.0883720930232559
33,frozenset({'CLEANERS - UTENSIL'}),frozenset({'SPICES (03/04)'}),0.047674418604651166,0.08372093023255814,0.010465116279069767,0.2195121951219512,2.621951219512195,0.006473769605191995,1.173982558139535
34,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'DETERGENT CAKES/BARS'}),0.07325581395348837,0.03255813953488372,0.011627906976744186,0.15873015873015872,4.875283446712018,0.00924283396430503,1.149978060552874
35,frozenset({'DETERGENT CAKES/BARS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.03255813953488372,0.07325581395348837,0.011627906976744186,0.35714285714285715,4.875283446712018,0.00924283396430503,1.4416020671834626
36,frozenset({'SPICES (03/04)'}),frozenset({'PACKAGED TEA'}),0.08372093023255814,0.07209302325581396,0.012790697674418604,0.1527777777777778,2.119175627240143,0.006755002704164413,1.0952344643537935
37,frozenset({'PACKAGED TEA'}),frozenset({'SPICES (03/04)'}),0.07209302325581396,0.08372093023255814,0.012790697674418604,0.17741935483870966,2.119175627240143,0.006755002704164413,1.11390788873689
38,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'PACKAGED TEA'}),0.06511627906976744,0.07209302325581396,0.013953488372093023,0.21428571428571427,2.972350230414746,0.009259058950784207,1.180972515856237
39,frozenset({'PACKAGED TEA'}),frozenset({'TOILET SOAPS (04/00)'}),0.07209302325581396,0.06511627906976744,0.013953488372093023,0.1935483870967742,2.9723502304147464,0.009259058950784207,1.1592558139534883
40,frozenset({'VERMICELLI & NOODLE'}),frozenset({'PACKAGED TEA'}),0.11744186046511627,0.07209302325581396,0.012790697674418604,0.10891089108910891,1.5106994570424783,0.004323958896700919,1.0413178294573644
41,frozenset({'PACKAGED TEA'}),frozenset({'VERMICELLI & NOODLE'}),0.07209302325581396,0.11744186046511627,0.012790697674418604,0.17741935483870966,1.5106994570424783,0.004323958896700919,1.0729138166894665
42,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'PACKAGED TEA'}),0.07325581395348837,0.07209302325581396,0.010465116279069767,0.14285714285714285,1.9815668202764973,0.005183883180097349,1.0825581395348838
43,frozenset({'PACKAGED TEA'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.07209302325581396,0.07325581395348837,0.010465116279069767,0.14516129032258063,1.9815668202764973,0.005183883180097349,1.0841158402808249
44,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'VERMICELLI & NOODLE'}),0.07325581395348837,0.11744186046511627,0.012790697674418604,0.1746031746031746,1.4867201005814867,0.004187398593834504,1.0692531305903399
45,frozenset({'VERMICELLI & NOODLE'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.11744186046511627,0.07325581395348837,0.012790697674418604,0.10891089108910891,1.4867201005814867,0.004187398593834504,1.0400129198966408
46,frozenset({'SPICES (03/04)'}),frozenset({'TOILET SOAPS (04/00)'}),0.08372093023255814,0.06511627906976744,0.010465116279069767,0.125,1.9196428571428572,0.005013520822065982,1.06843853820598
47,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'SPICES (03/04)'}),0.06511627906976744,0.08372093023255814,0.010465116279069767,0.16071428571428573,1.9196428571428572,0.005013520822065982,1.0917367639782287
48,frozenset({'SPICES (03/04)'}),frozenset({'TOOTH PASTES'}),0.08372093023255814,0.047674418604651166,0.011627906976744186,0.1388888888888889,2.913279132791328,0.007636560302866414,1.105926481620405
49,frozenset({'TOOTH PASTES'}),frozenset({'SPICES (03/04)'}),0.047674418604651166,0.08372093023255814,0.011627906976744186,0.24390243902439024,2.913279132791328,0.007636560302866414,1.2118529632408102
50,frozenset({'SPICES (03/04)'}),frozenset({'VERMICELLI & NOODLE'}),0.08372093023255814,0.11744186046511627,0.011627906976744186,0.1388888888888889,1.1826182618261827,0.0017955651703623586,1.024906226556639
51,frozenset({'VERMICELLI & NOODLE'}),frozenset({'SPICES (03/04)'}),0.11744186046511627,0.08372093023255814,0.011627906976744186,0.09900990099009901,1.1826182618261827,0.0017955651703623586,1.0169690774341937
52,frozenset({'SPICES (03/04)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.08372093023255814,0.07325581395348837,0.01627906976744186,0.19444444444444445,2.654320987654321,0.010146024878312601,1.1504410585404972
53,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'SPICES (03/04)'}),0.07325581395348837,0.08372093023255814,0.01627906976744186,0.2222222222222222,2.654320987654321,0.010146024878312601,1.1780730897009968
54,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'VERMICELLI & NOODLE'}),0.06511627906976744,0.11744186046511627,0.012790697674418604,0.19642857142857142,1.6725601131541725,0.005143320713899406,1.0982945736434109
55,frozenset({'VERMICELLI & NOODLE'}),frozenset({'TOILET SOAPS (04/00)'}),0.11744186046511627,0.06511627906976744,0.012790697674418604,0.10891089108910891,1.6725601131541725,0.005143320713899406,1.0491472868217053
56,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.06511627906976744,0.07325581395348837,0.01744186046511628,0.26785714285714285,3.6564625850340136,0.012671714440237966,1.2657969370391378
57,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'TOILET SOAPS (04/00)'}),0.07325581395348837,0.06511627906976744,0.01744186046511628,0.23809523809523808,3.6564625850340136,0.012671714440237966,1.2270348837209302
58,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'TOOTH PASTES'}),0.07325581395348837,0.047674418604651166,0.010465116279069767,0.14285714285714285,2.9965156794425085,0.006972687939426717,1.111046511627907
59,frozenset({'TOOTH PASTES'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.047674418604651166,0.07325581395348837,0.010465116279069767,0.2195121951219512,2.996515679442508,0.006972687939426717,1.187390988372093
60,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'VERMICELLI & NOODLE'}),0.07325581395348837,0.11744186046511627,0.012790697674418604,0.1746031746031746,1.4867201005814867,0.004187398593834504,1.0692531305903399
61,frozenset({'VERMICELLI & NOODLE'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.11744186046511627,0.07325581395348837,0.012790697674418604,0.10891089108910891,1.4867201005814867,0.004187398593834504,1.0400129198966408
