,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
10,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.07541899441340782,0.16899441340782123,0.013966480446927373,0.18518518518518517,1.095806550352005,0.001221091726225771,1.0198704926358557
11,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.16899441340782123,0.07541899441340782,0.013966480446927373,0.08264462809917354,1.0958065503520047,0.001221091726225771,1.0078765916754744
12,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'CHEESE        (4/94)'}),0.07681564245810056,0.06424581005586592,0.018156424581005588,0.2363636363636364,3.6790513833992096,0.01322134140632315,1.2253923915935088
13,frozenset({'CHEESE        (4/94)'}),frozenset({'BUTTER MARGR  (4/94)'}),0.06424581005586592,0.07681564245810056,0.018156424581005588,0.28260869565217395,3.67905138339921,0.01322134140632315,1.286863043846284
14,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'PACKAGED ATTA (1/95)'}),0.07681564245810056,0.06564245810055866,0.01675977653631285,0.21818181818181817,3.3237911025145066,0.011717408944789488,1.1951084838248667
15,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'BUTTER MARGR  (4/94)'}),0.06564245810055866,0.07681564245810056,0.01675977653631285,0.2553191489361702,3.3237911025145066,0.011717408944789488,1.239704708699122
16,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.07681564245810056,0.05726256983240224,0.0111731843575419,0.14545454545454545,2.540133037694013,0.006774523267064074,1.10320337572804
17,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'BUTTER MARGR  (4/94)'}),0.05726256983240224,0.07681564245810056,0.0111731843575419,0.1951219512195122,2.540133037694013,0.006774523267064074,1.1469866260369053
18,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'BUTTER MARGR  (4/94)'}),0.07541899441340782,0.07681564245810056,0.012569832402234637,0.16666666666666666,2.1696969696969695,0.006776473892824818,1.1078212290502794
19,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.07681564245810056,0.07541899441340782,0.012569832402234637,0.16363636363636364,2.1696969696969695,0.006776473892824818,1.1054772892883167
20,frozenset({'COFFEE'}),frozenset({'PACKAGED TEA'}),0.08100558659217877,0.19972067039106145,0.030726256983240222,0.3793103448275862,1.8992042440318302,0.0145477669236291,1.289338919925512
21,frozenset({'PACKAGED TEA'}),frozenset({'COFFEE'}),0.19972067039106145,0.08100558659217877,0.030726256983240222,0.15384615384615385,1.8992042440318304,0.0145477669236291,1.0860843067546977
22,frozenset({'MILK POWDERS'}),frozenset({'PACKAGED TEA'}),0.0712290502793296,0.19972067039106145,0.03212290502793296,0.4509803921568628,2.258055669820376,0.01789699135482663,1.457651636073424
23,frozenset({'PACKAGED TEA'}),frozenset({'MILK POWDERS'}),0.19972067039106145,0.0712290502793296,0.03212290502793296,0.16083916083916083,2.2580556698203758,0.01789699135482663,1.1067853817504656
24,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'PACKAGED TEA'}),0.05726256983240224,0.19972067039106145,0.0111731843575419,0.1951219512195122,0.9769742452669282,-0.00026333447770044566,0.994286439817166
25,frozenset({'PACKAGED TEA'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.19972067039106145,0.05726256983240224,0.0111731843575419,0.055944055944055944,0.9769742452669281,-0.00026333447770044566,0.9986033519553073
26,frozenset({'SUGAR SUBSTITUTE (11/05)'}),frozenset({'PACKAGED TEA'}),0.025139664804469275,0.19972067039106145,0.0111731843575419,0.4444444444444444,2.225330225330225,0.006152273649386724,1.4405027932960894
27,frozenset({'PACKAGED TEA'}),frozenset({'SUGAR SUBSTITUTE (11/05)'}),0.19972067039106145,0.025139664804469275,0.0111731843575419,0.055944055944055944,2.225330225330225,0.006152273649386724,1.0326298365404512
28,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'PACKAGED TEA'}),0.07541899441340782,0.19972067039106145,0.01675977653631285,0.2222222222222222,1.1126651126651126,0.0016970444118473201,1.0289305666400639
29,frozenset({'PACKAGED TEA'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.19972067039106145,0.07541899441340782,0.01675977653631285,0.08391608391608392,1.1126651126651126,0.0016970444118473201,1.0092754488464328
30,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'PRE-POST WASH PRODUCTS'}),0.07541899441340782,0.02653631284916201,0.015363128491620111,0.2037037037037037,7.6764132553606235,0.013361786461096719,1.2224892815382618
31,frozenset({'PRE-POST WASH PRODUCTS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.02653631284916201,0.07541899441340782,0.015363128491620111,0.5789473684210527,7.6764132553606235,0.013361786461096719,2.1958798882681565
32,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.07541899441340782,0.05726256983240224,0.0111731843575419,0.14814814814814814,2.5871725383920503,0.00685449892325458,1.1066917658489193
33,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.05726256983240224,0.07541899441340782,0.0111731843575419,0.1951219512195122,2.5871725383920507,0.00685449892325458,1.1487218554257659
34,"frozenset({'COFFEE', 'BISCUITS - CORE & NON CORE'})",frozenset({'PACKAGED TEA'}),0.01675977653631285,0.19972067039106145,0.012569832402234637,0.75,3.7552447552447554,0.009222558596797853,3.201117318435754
35,"frozenset({'COFFEE', 'PACKAGED TEA'})",frozenset({'BISCUITS - CORE & NON CORE'}),0.030726256983240222,0.16899441340782123,0.012569832402234637,0.4090909090909091,2.4207362885048838,0.007377266627133986,1.4063171465406106
36,"frozenset({'BISCUITS - CORE & NON CORE', 'PACKAGED TEA'})",frozenset({'COFFEE'}),0.034916201117318434,0.08100558659217877,0.012569832402234637,0.36000000000000004,4.444137931034484,0.00974142504915577,1.4359287709497208
37,frozenset({'COFFEE'}),"frozenset({'BISCUITS - CORE & NON CORE', 'PACKAGED TEA'})",0.08100558659217877,0.034916201117318434,0.012569832402234637,0.15517241379310345,4.444137931034483,0.00974142504915577,1.1423440884733782
38,frozenset({'BISCUITS - CORE & NON CORE'}),"frozenset({'COFFEE', 'PACKAGED TEA'})",0.16899441340782123,0.030726256983240222,0.012569832402234637,0.0743801652892562,2.4207362885048838,0.007377266627133986,1.047161811652035
39,frozenset({'PACKAGED TEA'}),"frozenset({'COFFEE', 'BISCUITS - CORE & NON CORE'})",0.19972067039106145,0.01675977653631285,0.012569832402234637,0.06293706293706294,3.755244755244756,0.009222558596797853,1.0492787459351287
