,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
15,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'SALTY SNACKS (2/97)'}),0.2495164410058027,0.16054158607350097,0.059961315280464215,0.24031007751937986,1.4968712057532456,0.019903550089977518,1.1050013815971262
16,frozenset({'SPICES (03/04)'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.1276595744680851,0.2495164410058027,0.017408123791102514,0.13636363636363638,0.5465116279069768,-0.014445038890489315,0.8689809630459127
17,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'SPICES (03/04)'}),0.2495164410058027,0.1276595744680851,0.017408123791102514,0.06976744186046512,0.5465116279069768,-0.014445038890489315,0.9377659574468086
18,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.0367504835589942,0.2495164410058027,0.013539651837524178,0.3684210526315789,1.4765401876784985,0.004369801974641681,1.1882656350741458
19,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'TOILET SOAPS (04/00)'}),0.2495164410058027,0.0367504835589942,0.013539651837524178,0.054263565891472874,1.4765401876784987,0.004369801974641681,1.0185179313187684
20,frozenset({'VERMICELLI & NOODLE'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.09477756286266925,0.2495164410058027,0.029013539651837523,0.3061224489795918,1.2268628381585192,0.0053649794791405525,1.0815792467857548
21,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'VERMICELLI & NOODLE'}),0.2495164410058027,0.09477756286266925,0.029013539651837523,0.11627906976744186,1.2268628381585192,0.0053649794791405525,1.0243306525501374
22,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.07930367504835589,0.2495164410058027,0.013539651837524178,0.17073170731707318,0.6842503308754019,-0.006247918919222262,0.9049948799635908
23,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.2495164410058027,0.07930367504835589,0.013539651837524178,0.054263565891472874,0.6842503308754019,-0.006247918919222262,0.9735231632685417
24,frozenset({'SALTY SNACKS (2/97)'}),frozenset({'BUTTER MARGR  (4/94)'}),0.16054158607350097,0.05222437137330754,0.01160541586073501,0.07228915662650602,1.3842034805890227,0.003221232448772678,1.021628275013188
25,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'SALTY SNACKS (2/97)'}),0.05222437137330754,0.16054158607350097,0.01160541586073501,0.22222222222222224,1.3842034805890229,0.003221232448772678,1.0793036750483558
26,frozenset({'PACKAGED TEA'}),frozenset({'CLEANERS - UTENSIL'}),0.13926499032882012,0.0735009671179884,0.015473887814313346,0.11111111111111112,1.5116959064327486,0.005237776339467768,1.0423114119922632
27,frozenset({'CLEANERS - UTENSIL'}),frozenset({'PACKAGED TEA'}),0.0735009671179884,0.13926499032882012,0.015473887814313346,0.21052631578947367,1.5116959064327484,0.005237776339467768,1.0902643455834946
28,frozenset({'SPICES (03/04)'}),frozenset({'CLEANERS - UTENSIL'}),0.1276595744680851,0.0735009671179884,0.019342359767891684,0.15151515151515155,2.0614035087719302,0.00995925758261657,1.0919452887537995
29,frozenset({'CLEANERS - UTENSIL'}),frozenset({'SPICES (03/04)'}),0.0735009671179884,0.1276595744680851,0.019342359767891684,0.2631578947368421,2.06140350877193,0.00995925758261657,1.1838905775075987
30,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'CLEANERS - UTENSIL'}),0.07930367504835589,0.0735009671179884,0.02321083172147002,0.29268292682926833,3.9820282413350454,0.017381934909405178,1.3098779430400855
31,frozenset({'CLEANERS - UTENSIL'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.0735009671179884,0.07930367504835589,0.02321083172147002,0.3157894736842105,3.982028241335045,0.017381934909405178,1.3456330903139413
32,frozenset({'PACKAGED PURE GHEE'}),frozenset({'PACKAGED ATTA (1/95)'}),0.13346228239845262,0.10251450676982592,0.017408123791102514,0.13043478260869565,1.2723543888433142,0.0037263037386499245,1.0321083172147003
33,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'PACKAGED PURE GHEE'}),0.10251450676982592,0.13346228239845262,0.017408123791102514,0.16981132075471697,1.272354388843314,0.0037263037386499245,1.0437840689291367
34,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'PACKAGED TEA'}),0.10251450676982592,0.13926499032882012,0.013539651837524178,0.1320754716981132,0.9483752620545073,-0.0007370299563393915,0.9917164241863594
35,frozenset({'PACKAGED TEA'}),frozenset({'PACKAGED ATTA (1/95)'}),0.13926499032882012,0.10251450676982592,0.013539651837524178,0.09722222222222222,0.9483752620545074,-0.0007370299563393915,0.9941377771165005
36,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'PACKAGED ATTA (1/95)'}),0.08704061895551257,0.10251450676982592,0.01160541586073501,0.13333333333333333,1.30062893081761,0.002682489739570278,1.0355601844963547
37,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.10251450676982592,0.08704061895551257,0.01160541586073501,0.11320754716981132,1.30062893081761,0.002682489739570278,1.029507387135273
38,frozenset({'SALTY SNACKS (2/97)'}),frozenset({'PACKAGED ATTA (1/95)'}),0.16054158607350097,0.10251450676982592,0.013539651837524178,0.08433734939759036,0.8226869743123437,-0.0029181896748463262,0.9801486307645322
39,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'SALTY SNACKS (2/97)'}),0.10251450676982592,0.16054158607350097,0.013539651837524178,0.1320754716981132,0.8226869743123437,-0.0029181896748463262,0.9672020856109662
40,frozenset({'SPICES (03/04)'}),frozenset({'PACKAGED ATTA (1/95)'}),0.1276595744680851,0.10251450676982592,0.029013539651837523,0.2272727272727273,2.216981132075472,0.015926581340795918,1.1614518147684607
41,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'SPICES (03/04)'}),0.10251450676982592,0.1276595744680851,0.029013539651837523,0.2830188679245283,2.216981132075472,0.015926581340795918,1.2166853303471443
42,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'PACKAGED ATTA (1/95)'}),0.0367504835589942,0.10251450676982592,0.01160541586073501,0.3157894736842105,3.080436941410129,0.007837958165132122,1.311709567028716
43,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'TOILET SOAPS (04/00)'}),0.10251450676982592,0.0367504835589942,0.01160541586073501,0.11320754716981132,3.080436941410129,0.007837958165132122,1.0862175398164533
44,frozenset({'PACKAGED PURE GHEE'}),frozenset({'PACKAGED TEA'}),0.13346228239845262,0.13926499032882012,0.02321083172147002,0.17391304347826086,1.248792270531401,0.004624208253987256,1.0419423801282703
45,frozenset({'PACKAGED TEA'}),frozenset({'PACKAGED PURE GHEE'}),0.13926499032882012,0.13346228239845262,0.02321083172147002,0.16666666666666669,1.248792270531401,0.004624208253987256,1.039845261121857
46,frozenset({'PACKAGED PURE GHEE'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.13346228239845262,0.08704061895551257,0.015473887814313346,0.11594202898550723,1.3320450885668276,0.0038572481471366195,1.0326917588863873
47,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'PACKAGED PURE GHEE'}),0.08704061895551257,0.13346228239845262,0.015473887814313346,0.17777777777777778,1.3320450885668276,0.0038572481471366195,1.0538972241099902
48,frozenset({'SALTY SNACKS (2/97)'}),frozenset({'PACKAGED PURE GHEE'}),0.16054158607350097,0.13346228239845262,0.013539651837524178,0.08433734939759036,0.6319189802689016,-0.007886594659712896,0.9463504021174793
49,frozenset({'PACKAGED PURE GHEE'}),frozenset({'SALTY SNACKS (2/97)'}),0.13346228239845262,0.16054158607350097,0.013539651837524178,0.10144927536231883,0.6319189802689016,-0.007886594659712896,0.9342359767891683
50,frozenset({'SPICES (03/04)'}),frozenset({'PACKAGED PURE GHEE'}),0.1276595744680851,0.13346228239845262,0.013539651837524178,0.10606060606060608,0.7946859903381643,-0.003498086341001686,0.9693472773169852
51,frozenset({'PACKAGED PURE GHEE'}),frozenset({'SPICES (03/04)'}),0.13346228239845262,0.1276595744680851,0.013539651837524178,0.10144927536231883,0.7946859903381642,-0.003498086341001686,0.9708304735758408
52,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'PACKAGED TEA'}),0.08704061895551257,0.13926499032882012,0.017408123791102514,0.2,1.4361111111111111,0.005286412834048539,1.0759187620889747
53,frozenset({'PACKAGED TEA'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.13926499032882012,0.08704061895551257,0.017408123791102514,0.125,1.4361111111111111,0.005286412834048539,1.0433821497651283
54,frozenset({'SPICES (03/04)'}),frozenset({'PACKAGED TEA'}),0.1276595744680851,0.13926499032882012,0.013539651837524178,0.10606060606060608,0.7615740740740742,-0.004238857566154983,0.9628561125135233
55,frozenset({'PACKAGED TEA'}),frozenset({'SPICES (03/04)'}),0.13926499032882012,0.1276595744680851,0.013539651837524178,0.09722222222222222,0.7615740740740742,-0.004238857566154983,0.9662847790507365
56,frozenset({'SPICES (03/04)'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.1276595744680851,0.08704061895551257,0.02321083172147002,0.18181818181818185,2.0888888888888895,0.012099263344170543,1.115839243498818
57,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'SPICES (03/04)'}),0.08704061895551257,0.1276595744680851,0.02321083172147002,0.26666666666666666,2.088888888888889,0.012099263344170543,1.1895551257253385
58,frozenset({'SPICES (03/04)'}),frozenset({'VERMICELLI & NOODLE'}),0.1276595744680851,0.09477756286266925,0.01160541586073501,0.09090909090909093,0.9591836734693878,-0.0004938474834355316,0.9957446808510638
59,frozenset({'VERMICELLI & NOODLE'}),frozenset({'SPICES (03/04)'}),0.09477756286266925,0.1276595744680851,0.01160541586073501,0.12244897959183673,0.9591836734693878,-0.0004938474834355316,0.9940623453735775
60,frozenset({'SPICES (03/04)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.1276595744680851,0.07930367504835589,0.017408123791102514,0.13636363636363638,1.7195121951219516,0.007284250380674104,1.0660694288913775
61,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'SPICES (03/04)'}),0.07930367504835589,0.1276595744680851,0.017408123791102514,0.21951219512195125,1.7195121951219516,0.007284250380674104,1.117686170212766
62,"frozenset({'SPICES (03/04)', 'WASHING POWDERS/LIQUIDS'})",frozenset({'CLEANERS - UTENSIL'}),0.017408123791102514,0.0735009671179884,0.01160541586073501,0.6666666666666667,9.070175438596491,0.010325901926379312,2.7794970986460354
63,"frozenset({'SPICES (03/04)', 'CLEANERS - UTENSIL'})",frozenset({'WASHING POWDERS/LIQUIDS'}),0.019342359767891684,0.07930367504835589,0.01160541586073501,0.6,7.565853658536586,0.010071495647033735,2.3017408123791103
64,"frozenset({'WASHING POWDERS/LIQUIDS', 'CLEANERS - UTENSIL'})",frozenset({'SPICES (03/04)'}),0.02321083172147002,0.1276595744680851,0.01160541586073501,0.5,3.916666666666667,0.008642330960121816,1.7446808510638299
65,frozenset({'SPICES (03/04)'}),"frozenset({'WASHING POWDERS/LIQUIDS', 'CLEANERS - UTENSIL'})",0.1276595744680851,0.02321083172147002,0.01160541586073501,0.09090909090909093,3.9166666666666674,0.008642330960121816,1.074468085106383
66,frozenset({'WASHING POWDERS/LIQUIDS'}),"frozenset({'SPICES (03/04)', 'CLEANERS - UTENSIL'})",0.07930367504835589,0.019342359767891684,0.01160541586073501,0.14634146341463417,7.565853658536586,0.010071495647033735,1.1487703785576127
67,frozenset({'CLEANERS - UTENSIL'}),"frozenset({'SPICES (03/04)', 'WASHING POWDERS/LIQUIDS'})",0.0735009671179884,0.017408123791102514,0.01160541586073501,0.15789473684210525,9.070175438596491,0.010325901926379312,1.1668278529980658
