,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
35,frozenset({'CLEANERS - TOILET'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.04065827686350436,0.30396902226524686,0.011616650532429816,0.2857142857142857,0.9399454049135577,-0.000742206132759311,0.9744433688286543
36,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'CLEANERS - UTENSIL'}),0.10261374636979671,0.17037754114230397,0.021297192642787996,0.20754716981132074,1.2181603773584904,0.0038141148489020116,1.046904531415664
37,frozenset({'CLEANERS - UTENSIL'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.17037754114230397,0.10261374636979671,0.021297192642787996,0.125,1.2181603773584906,0.0038141148489020116,1.0255842898630896
38,frozenset({'DETERGENT CAKES/BARS'}),frozenset({'CLEANERS - UTENSIL'}),0.10551790900290416,0.17037754114230397,0.02032913843175218,0.1926605504587156,1.1307860717264389,0.002351256549359991,1.0276005456305553
39,frozenset({'CLEANERS - UTENSIL'}),frozenset({'DETERGENT CAKES/BARS'}),0.17037754114230397,0.10551790900290416,0.02032913843175218,0.11931818181818182,1.1307860717264389,0.002351256549359991,1.0156699871967025
40,frozenset({'PACKAGED TEA'}),frozenset({'CLEANERS - UTENSIL'}),0.10261374636979671,0.17037754114230397,0.02032913843175218,0.19811320754716982,1.1627894511149228,0.002846060637866195,1.0345880075166562
41,frozenset({'CLEANERS - UTENSIL'}),frozenset({'PACKAGED TEA'}),0.17037754114230397,0.10261374636979671,0.02032913843175218,0.11931818181818182,1.1627894511149228,0.002846060637866195,1.0189676170252633
42,frozenset({'SCOURING PADS/SCRUBS'}),frozenset({'CLEANERS - UTENSIL'}),0.027105517909002903,0.17037754114230397,0.011616650532429816,0.4285714285714286,2.515422077922078,0.006998479039705218,1.4518393030009682
43,frozenset({'CLEANERS - UTENSIL'}),frozenset({'SCOURING PADS/SCRUBS'}),0.17037754114230397,0.027105517909002903,0.011616650532429816,0.06818181818181819,2.515422077922078,0.006998479039705218,1.0440818832196066
44,frozenset({'SHAMPOO - BY SEGMENTS'}),frozenset({'CLEANERS - UTENSIL'}),0.06776379477250725,0.17037754114230397,0.015488867376573089,0.2285714285714286,1.3415584415584416,0.003943438644761592,1.075436520741458
45,frozenset({'CLEANERS - UTENSIL'}),frozenset({'SHAMPOO - BY SEGMENTS'}),0.17037754114230397,0.06776379477250725,0.015488867376573089,0.09090909090909091,1.3415584415584416,0.003943438644761592,1.025459825750242
46,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'CLEANERS - UTENSIL'}),0.24975798644724104,0.17037754114230397,0.05614714424007745,0.2248062015503876,1.3194591261451727,0.01359399262854364,1.0702129719264277
47,frozenset({'CLEANERS - UTENSIL'}),frozenset({'TOILET SOAPS (04/00)'}),0.17037754114230397,0.24975798644724104,0.05614714424007745,0.3295454545454546,1.319459126145173,0.01359399262854364,1.1190050371634372
48,frozenset({'TOOTH PASTES'}),frozenset({'CLEANERS - UTENSIL'}),0.20619554695062922,0.17037754114230397,0.04743465634075508,0.23004694835680753,1.3502187366623988,0.012303566056814381,1.077497461809081
49,frozenset({'CLEANERS - UTENSIL'}),frozenset({'TOOTH PASTES'}),0.17037754114230397,0.20619554695062922,0.04743465634075508,0.27840909090909094,1.3502187366623988,0.012303566056814381,1.1000754624936162
50,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'CLEANERS - UTENSIL'}),0.30396902226524686,0.17037754114230397,0.0909970958373669,0.29936305732484075,1.7570570353213666,0.03920760124038389,1.1840975094605297
51,frozenset({'CLEANERS - UTENSIL'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.17037754114230397,0.30396902226524686,0.0909970958373669,0.5340909090909092,1.7570570353213668,0.03920760124038389,1.493920147333129
52,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'DETERGENT CAKES/BARS'}),0.10261374636979671,0.10551790900290416,0.012584704743465635,0.12264150943396226,1.1622814609658993,0.0017571167915703383,1.01951722199669
53,frozenset({'DETERGENT CAKES/BARS'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.10551790900290416,0.10261374636979671,0.012584704743465635,0.11926605504587158,1.1622814609658993,0.0017571167915703383,1.0189073088092935
54,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'PACKAGED TEA'}),0.10261374636979671,0.10261374636979671,0.02032913843175218,0.19811320754716982,1.9306692773228908,0.009799557487707212,1.1190934457035477
55,frozenset({'PACKAGED TEA'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.10261374636979671,0.10261374636979671,0.02032913843175218,0.19811320754716982,1.9306692773228908,0.009799557487707212,1.1190934457035477
56,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'SHAMPOO - BY SEGMENTS'}),0.10261374636979671,0.06776379477250725,0.010648596321393998,0.10377358490566037,1.531401617250674,0.003695099471552982,1.0401793447801497
57,frozenset({'SHAMPOO - BY SEGMENTS'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.06776379477250725,0.10261374636979671,0.010648596321393998,0.15714285714285717,1.5314016172506741,0.003695099471552982,1.0646955551544786
58,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'TALCUM POWDERS'}),0.10261374636979671,0.04549854791868345,0.010648596321393998,0.10377358490566037,2.280810919309514,0.005979819865072173,1.065022672848627
59,frozenset({'TALCUM POWDERS'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.04549854791868345,0.10261374636979671,0.010648596321393998,0.23404255319148934,2.280810919309514,0.005979819865072173,1.1715876089060988
60,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'TOILET SOAPS (04/00)'}),0.10261374636979671,0.24975798644724104,0.03581800580832527,0.3490566037735849,1.3975793476671055,0.01018940313319695,1.1525457019796008
61,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.24975798644724104,0.10261374636979671,0.03581800580832527,0.1434108527131783,1.3975793476671055,0.01018940313319695,1.047627391115803
62,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'TOOTH PASTES'}),0.10261374636979671,0.20619554695062922,0.03872216844143272,0.3773584905660377,1.830100097439986,0.01756367088405934,1.2748980609580802
63,frozenset({'TOOTH PASTES'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.20619554695062922,0.10261374636979671,0.03872216844143272,0.18779342723004694,1.8301000974399857,0.01756367088405934,1.1048744047585741
64,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'VERMICELLI & NOODLE'}),0.10261374636979671,0.041626331074540175,0.013552758954501452,0.1320754716981132,3.1728828433523475,0.0092813251753134,1.104213140283682
65,frozenset({'VERMICELLI & NOODLE'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.041626331074540175,0.10261374636979671,0.013552758954501452,0.3255813953488372,3.172882843352347,0.0092813251753134,1.3306072036585772
66,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.10261374636979671,0.30396902226524686,0.04259438528557599,0.4150943396226415,1.3655810599687537,0.01140298513057486,1.1899884458045777
67,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.30396902226524686,0.10261374636979671,0.04259438528557599,0.14012738853503184,1.3655810599687537,0.01140298513057486,1.0436269764440143
68,frozenset({'DETERGENT CAKES/BARS'}),frozenset({'PACKAGED TEA'}),0.10551790900290416,0.10261374636979671,0.016456921587608905,0.1559633027522936,1.5199065258784836,0.005629333635713609,1.0632076265836103
69,frozenset({'PACKAGED TEA'}),frozenset({'DETERGENT CAKES/BARS'}),0.10261374636979671,0.10551790900290416,0.016456921587608905,0.16037735849056603,1.5199065258784836,0.005629333635713609,1.0653382207381141
70,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'DETERGENT CAKES/BARS'}),0.24975798644724104,0.10551790900290416,0.03581800580832527,0.1434108527131783,1.359113861034066,0.009464065321636718,1.0442370112092794
71,frozenset({'DETERGENT CAKES/BARS'}),frozenset({'TOILET SOAPS (04/00)'}),0.10551790900290416,0.24975798644724104,0.03581800580832527,0.3394495412844037,1.359113861034066,0.009464065321636718,1.135783048295149
72,frozenset({'DETERGENT CAKES/BARS'}),frozenset({'TOOTH PASTES'}),0.10551790900290416,0.20619554695062922,0.026137463697967087,0.24770642201834864,1.2013179997415688,0.00438014073802654,1.0551790900290416
73,frozenset({'TOOTH PASTES'}),frozenset({'DETERGENT CAKES/BARS'}),0.20619554695062922,0.10551790900290416,0.026137463697967087,0.1267605633802817,1.2013179997415688,0.00438014073802654,1.0243262654966743
74,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'DETERGENT CAKES/BARS'}),0.30396902226524686,0.10551790900290416,0.03484995159728945,0.11464968152866242,1.0865423946707182,0.0027757759662033824,1.0103143042197413
75,frozenset({'DETERGENT CAKES/BARS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.10551790900290416,0.30396902226524686,0.03484995159728945,0.33027522935779824,1.0865423946707184,0.0027757759662033824,1.039279131138193
76,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'HAIR OILS PKTP(8/02)'}),0.24975798644724104,0.04743465634075508,0.010648596321393998,0.04263565891472868,0.8988292991615251,-0.0011985879340898464,0.9949872820408308
77,frozenset({'HAIR OILS PKTP(8/02)'}),frozenset({'TOILET SOAPS (04/00)'}),0.04743465634075508,0.24975798644724104,0.010648596321393998,0.22448979591836735,0.8988292991615251,-0.0011985879340898464,0.9674173332653998
78,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'HAIR OILS PKTP(8/02)'}),0.30396902226524686,0.04743465634075508,0.013552758954501452,0.044585987261146494,0.9399454049135577,-0.0008659071548858636,0.9970183930300097
79,frozenset({'HAIR OILS PKTP(8/02)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.04743465634075508,0.30396902226524686,0.013552758954501452,0.2857142857142857,0.9399454049135577,-0.0008659071548858636,0.9744433688286543
80,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'LIQUID TOILET SOAPS  (8/93)'}),0.24975798644724104,0.031945788964181994,0.010648596321393998,0.04263565891472868,1.334625322997416,0.002669880394231409,1.0111659370333645
81,frozenset({'LIQUID TOILET SOAPS  (8/93)'}),frozenset({'TOILET SOAPS (04/00)'}),0.031945788964181994,0.24975798644724104,0.010648596321393998,0.3333333333333333,1.334625322997416,0.002669880394231409,1.1253630203291383
82,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'LIQUID TOILET SOAPS  (8/93)'}),0.30396902226524686,0.031945788964181994,0.012584704743465635,0.04140127388535032,1.2959853310171783,0.0028741745065313205,1.009863861346335
83,frozenset({'LIQUID TOILET SOAPS  (8/93)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.031945788964181994,0.30396902226524686,0.012584704743465635,0.393939393939394,1.2959853310171783,0.0028741745065313205,1.1484511132623427
84,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'PACKAGED TEA'}),0.24975798644724104,0.10261374636979671,0.02904162633107454,0.11627906976744186,1.1331724440544098,0.003413023655946222,1.0154633922657563
85,frozenset({'PACKAGED TEA'}),frozenset({'TOILET SOAPS (04/00)'}),0.10261374636979671,0.24975798644724104,0.02904162633107454,0.2830188679245283,1.1331724440544098,0.003413023655946222,1.046390176797269
86,frozenset({'TOOTH PASTES'}),frozenset({'PACKAGED TEA'}),0.20619554695062922,0.10261374636979671,0.027105517909002903,0.13145539906103287,1.28107006820799,0.005947020351629525,1.0332068758012611
87,frozenset({'PACKAGED TEA'}),frozenset({'TOOTH PASTES'}),0.10261374636979671,0.20619554695062922,0.027105517909002903,0.2641509433962264,1.28107006820799,0.005947020351629525,1.0787598977337602
88,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'PACKAGED TEA'}),0.30396902226524686,0.10261374636979671,0.03969022265246854,0.1305732484076433,1.2724732604254296,0.00849882249746741,1.0321585481314426
89,frozenset({'PACKAGED TEA'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.10261374636979671,0.30396902226524686,0.03969022265246854,0.3867924528301887,1.2724732604254296,0.00849882249746741,1.1350659021520588
90,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'PRE-POST WASH PRODUCTS'}),0.24975798644724104,0.04549854791868345,0.017424975798644726,0.06976744186046513,1.5333993072736272,0.006061350084201039,1.0260890609874154
91,frozenset({'PRE-POST WASH PRODUCTS'}),frozenset({'TOILET SOAPS (04/00)'}),0.04549854791868345,0.24975798644724104,0.017424975798644726,0.3829787234042553,1.533399307273627,0.006061350084201039,1.2159094702406783
92,frozenset({'TOOTH PASTES'}),frozenset({'PRE-POST WASH PRODUCTS'}),0.20619554695062922,0.04549854791868345,0.017424975798644726,0.08450704225352114,1.857356907401858,0.008043377825092379,1.0426092784272842
93,frozenset({'PRE-POST WASH PRODUCTS'}),frozenset({'TOOTH PASTES'}),0.04549854791868345,0.20619554695062922,0.017424975798644726,0.3829787234042553,1.857356907401858,0.008043377825092379,1.2865106652869112
94,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'PRE-POST WASH PRODUCTS'}),0.30396902226524686,0.04549854791868345,0.017424975798644726,0.05732484076433121,1.2599268193522157,0.0035948266733140354,1.0125454593024776
95,frozenset({'PRE-POST WASH PRODUCTS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.04549854791868345,0.30396902226524686,0.017424975798644726,0.3829787234042553,1.2599268193522157,0.0035948266733140354,1.128050205294255
96,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'SALTY SNACKS (2/97)'}),0.24975798644724104,0.05227492739593417,0.011616650532429816,0.04651162790697675,0.8897502153316108,-0.0014394300756544205,0.9939555639506056
97,frozenset({'SALTY SNACKS (2/97)'}),frozenset({'TOILET SOAPS (04/00)'}),0.05227492739593417,0.24975798644724104,0.011616650532429816,0.22222222222222224,0.8897502153316108,-0.0014394300756544205,0.9645968745678329
98,frozenset({'SALTY SNACKS (2/97)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.05227492739593417,0.30396902226524686,0.013552758954501452,0.25925925925925924,0.8529134229771171,-0.0023371996150274264,0.9396418199419168
99,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'SALTY SNACKS (2/97)'}),0.30396902226524686,0.05227492739593417,0.013552758954501452,0.044585987261146494,0.8529134229771171,-0.0023371996150274264,0.9919522426589222
100,frozenset({'SCOURING PADS/SCRUBS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.027105517909002903,0.30396902226524686,0.012584704743465635,0.46428571428571436,1.5274112829845317,0.004345466966672883,1.2992578251048728
101,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'SCOURING PADS/SCRUBS'}),0.30396902226524686,0.027105517909002903,0.012584704743465635,0.04140127388535032,1.5274112829845317,0.004345466966672883,1.0149131806530667
102,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'SHAMPOO - BY SEGMENTS'}),0.24975798644724104,0.06776379477250725,0.027105517909002903,0.10852713178294573,1.6015503875968993,0.010180968972597414,1.0457258302117092
103,frozenset({'SHAMPOO - BY SEGMENTS'}),frozenset({'TOILET SOAPS (04/00)'}),0.06776379477250725,0.24975798644724104,0.027105517909002903,0.4,1.6015503875968993,0.010180968972597414,1.250403355921265
104,frozenset({'TOOTH PASTES'}),frozenset({'SHAMPOO - BY SEGMENTS'}),0.20619554695062922,0.06776379477250725,0.017424975798644726,0.08450704225352114,1.2470824949698192,0.003452383072077403,1.0182887780177228
105,frozenset({'SHAMPOO - BY SEGMENTS'}),frozenset({'TOOTH PASTES'}),0.06776379477250725,0.20619554695062922,0.017424975798644726,0.2571428571428572,1.2470824949698192,0.003452383072077403,1.0685829175664605
106,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'SHAMPOO - BY SEGMENTS'}),0.30396902226524686,0.06776379477250725,0.026137463697967087,0.08598726114649681,1.268926296633303,0.005539369255985211,1.0199378691339118
107,frozenset({'SHAMPOO - BY SEGMENTS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.06776379477250725,0.30396902226524686,0.026137463697967087,0.38571428571428573,1.268926296633303,0.005539369255985211,1.1330736846844818
108,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'SOAP CAKES/BARS'}),0.30396902226524686,0.03388189738625363,0.010648596321393998,0.03503184713375796,1.0339399454049136,0.0003495491004030602,1.0011916970980739
109,frozenset({'SOAP CAKES/BARS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.03388189738625363,0.30396902226524686,0.010648596321393998,0.31428571428571433,1.0339399454049136,0.0003495491004030602,1.0150451758631815
110,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'TALCUM POWDERS'}),0.24975798644724104,0.04549854791868345,0.018393030009680542,0.07364341085271318,1.6185881576777172,0.007029404295236855,1.0303823206568188
111,frozenset({'TALCUM POWDERS'}),frozenset({'TOILET SOAPS (04/00)'}),0.04549854791868345,0.24975798644724104,0.018393030009680542,0.40425531914893614,1.6185881576777172,0.007029404295236855,1.2593348084635598
112,frozenset({'TALCUM POWDERS'}),frozenset({'TOOTH PASTES'}),0.04549854791868345,0.20619554695062922,0.01452081316553727,0.3191489361702127,1.5477974228348816,0.0051392151919849235,1.1659002904162632
113,frozenset({'TOOTH PASTES'}),frozenset({'TALCUM POWDERS'}),0.20619554695062922,0.04549854791868345,0.01452081316553727,0.07042253521126761,1.5477974228348816,0.0051392151919849235,1.026812168148083
114,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'TALCUM POWDERS'}),0.30396902226524686,0.04549854791868345,0.017424975798644726,0.05732484076433121,1.2599268193522157,0.0035948266733140354,1.0125454593024776
115,frozenset({'TALCUM POWDERS'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.04549854791868345,0.30396902226524686,0.017424975798644726,0.3829787234042553,1.2599268193522157,0.0035948266733140354,1.128050205294255
116,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'TOOTH BRUSH   (7/93)'}),0.24975798644724104,0.027105517909002903,0.010648596321393998,0.04263565891472868,1.572951273532669,0.0038787767468318017,1.0162217667185314
117,frozenset({'TOOTH BRUSH   (7/93)'}),frozenset({'TOILET SOAPS (04/00)'}),0.027105517909002903,0.24975798644724104,0.010648596321393998,0.39285714285714285,1.572951273532669,0.0038787767468318017,1.235692728204544
118,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'TOOTH PASTES'}),0.24975798644724104,0.20619554695062922,0.0803484995159729,0.32170542635658916,1.56019580012374,0.028849514895196188,1.1702945650670724
119,frozenset({'TOOTH PASTES'}),frozenset({'TOILET SOAPS (04/00)'}),0.20619554695062922,0.24975798644724104,0.0803484995159729,0.38967136150234744,1.56019580012374,0.028849514895196188,1.229242683744136
120,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'VERMICELLI & NOODLE'}),0.24975798644724104,0.041626331074540175,0.013552758954501452,0.05426356589147287,1.3035875247881736,0.0031562503221380777,1.0133623220605272
121,frozenset({'VERMICELLI & NOODLE'}),frozenset({'TOILET SOAPS (04/00)'}),0.041626331074540175,0.24975798644724104,0.013552758954501452,0.3255813953488372,1.3035875247881736,0.0031562503221380777,1.1124278131989183
122,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.24975798644724104,0.30396902226524686,0.10551790900290416,0.42248062015503873,1.3898805115291561,0.029599218059599516,1.20520800171521
123,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'TOILET SOAPS (04/00)'}),0.30396902226524686,0.24975798644724104,0.10551790900290416,0.3471337579617834,1.3898805115291561,0.029599218059599516,1.14915118173447
124,frozenset({'TOOTH BRUSH   (7/93)'}),frozenset({'TOOTH PASTES'}),0.027105517909002903,0.20619554695062922,0.01452081316553727,0.5357142857142857,2.598088531187123,0.00893177607491034,1.709732668106337
