,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
18,frozenset({'ALL IODISED SALT'}),frozenset({'PACKAGED ATTA (1/95)'}),0.12448132780082988,0.14730290456431536,0.026970954356846474,0.21666666666666667,1.4708920187793428,0.008634493207761575,1.0885494835349165
19,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'ALL IODISED SALT'}),0.14730290456431536,0.12448132780082988,0.026970954356846474,0.18309859154929578,1.4708920187793428,0.008634493207761575,1.0717556159679495
20,frozenset({'PACKAGED PURE GHEE'}),frozenset({'ALL IODISED SALT'}),0.07053941908713693,0.12448132780082988,0.01037344398340249,0.14705882352941177,1.1813725490196079,0.0015926034331364813,1.0264701674059236
21,frozenset({'ALL IODISED SALT'}),frozenset({'PACKAGED PURE GHEE'}),0.12448132780082988,0.07053941908713693,0.01037344398340249,0.08333333333333333,1.1813725490196079,0.0015926034331364813,1.013956997359487
22,frozenset({'PACKAGED RICE (1/95)'}),frozenset({'ALL IODISED SALT'}),0.03319502074688797,0.12448132780082988,0.01037344398340249,0.3125,2.5104166666666665,0.006241283724453779,1.2734817050169747
23,frozenset({'ALL IODISED SALT'}),frozenset({'PACKAGED RICE (1/95)'}),0.12448132780082988,0.03319502074688797,0.01037344398340249,0.08333333333333333,2.5104166666666665,0.006241283724453779,1.054696341003395
24,frozenset({'ALL IODISED SALT'}),frozenset({'PACKAGED TEA'}),0.12448132780082988,0.1825726141078838,0.03319502074688797,0.26666666666666666,1.4606060606060607,0.010468139322670066,1.1146737080347038
25,frozenset({'PACKAGED TEA'}),frozenset({'ALL IODISED SALT'}),0.1825726141078838,0.12448132780082988,0.03319502074688797,0.18181818181818182,1.4606060606060607,0.010468139322670066,1.070078377132319
26,frozenset({'ALL IODISED SALT'}),frozenset({'PRE-POST WASH PRODUCTS'}),0.12448132780082988,0.03734439834024896,0.012448132780082987,0.09999999999999999,2.6777777777777776,0.007799452488765689,1.0696173351775011
27,frozenset({'PRE-POST WASH PRODUCTS'}),frozenset({'ALL IODISED SALT'}),0.03734439834024896,0.12448132780082988,0.012448132780082987,0.3333333333333333,2.6777777777777776,0.007799452488765689,1.313278008298755
28,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'ALL IODISED SALT'}),0.2095435684647303,0.12448132780082988,0.04564315352697095,0.2178217821782178,1.7498349834983495,0.01955889189235722,1.119333998634382
29,frozenset({'ALL IODISED SALT'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.12448132780082988,0.2095435684647303,0.04564315352697095,0.36666666666666664,1.7498349834983498,0.01955889189235722,1.24808910242411
30,frozenset({'SCOURING PADS/SCRUBS'}),frozenset({'ALL IODISED SALT'}),0.029045643153526972,0.12448132780082988,0.01037344398340249,0.3571428571428571,2.8690476190476186,0.006757803756822368,1.3619179345320422
31,frozenset({'ALL IODISED SALT'}),frozenset({'SCOURING PADS/SCRUBS'}),0.12448132780082988,0.029045643153526972,0.01037344398340249,0.08333333333333333,2.8690476190476186,0.006757803756822368,1.059222934741607
32,frozenset({'SPICES (03/04)'}),frozenset({'ALL IODISED SALT'}),0.23858921161825727,0.12448132780082988,0.058091286307053944,0.2434782608695652,1.9559420289855072,0.02839138444586009,1.15729479658511
33,frozenset({'ALL IODISED SALT'}),frozenset({'SPICES (03/04)'}),0.12448132780082988,0.23858921161825727,0.058091286307053944,0.4666666666666667,1.9559420289855072,0.02839138444586009,1.4276452282157677
34,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'ALL IODISED SALT'}),0.07676348547717843,0.12448132780082988,0.01867219917012448,0.24324324324324323,1.9540540540540539,0.00911657857130559,1.156935388263189
35,frozenset({'ALL IODISED SALT'}),frozenset({'TOILET SOAPS (04/00)'}),0.12448132780082988,0.07676348547717843,0.01867219917012448,0.15,1.9540540540540539,0.00911657857130559,1.0861606053209667
36,frozenset({'ALL IODISED SALT'}),frozenset({'TOOTH PASTES'}),0.12448132780082988,0.06224066390041494,0.02074688796680498,0.16666666666666666,2.6777777777777776,0.012999087481276147,1.125311203319502
37,frozenset({'TOOTH PASTES'}),frozenset({'ALL IODISED SALT'}),0.06224066390041494,0.12448132780082988,0.02074688796680498,0.3333333333333333,2.6777777777777776,0.012999087481276147,1.313278008298755
38,frozenset({'VERMICELLI & NOODLE'}),frozenset({'ALL IODISED SALT'}),0.06016597510373444,0.12448132780082988,0.016597510373443983,0.27586206896551724,2.2160919540229886,0.009107969904099447,1.209049594941711
39,frozenset({'ALL IODISED SALT'}),frozenset({'VERMICELLI & NOODLE'}),0.12448132780082988,0.06016597510373444,0.016597510373443983,0.13333333333333333,2.2160919540229886,0.009107969904099447,1.0844238748803063
40,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'ALL IODISED SALT'}),0.13485477178423236,0.12448132780082988,0.04564315352697095,0.3384615384615385,2.718974358974359,0.02885625247499182,1.3234584579754898
41,frozenset({'ALL IODISED SALT'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.12448132780082988,0.13485477178423236,0.04564315352697095,0.36666666666666664,2.718974358974359,0.02885625247499182,1.3660187813933173
42,frozenset({'CLEANERS - FLOOR'}),frozenset({'ANTISEPTIC LIQUIDS (4/97)'}),0.08506224066390042,0.024896265560165973,0.01037344398340249,0.12195121951219512,4.8983739837398375,0.008255711850691275,1.1105348086675888
43,frozenset({'ANTISEPTIC LIQUIDS (4/97)'}),frozenset({'CLEANERS - FLOOR'}),0.024896265560165973,0.08506224066390042,0.01037344398340249,0.4166666666666667,4.8983739837398375,0.008255711850691275,1.5684647302904566
44,frozenset({'PACKAGED TEA'}),frozenset({'ANTISEPTIC LIQUIDS (4/97)'}),0.1825726141078838,0.024896265560165973,0.01037344398340249,0.056818181818181816,2.2821969696969697,0.00582806769855891,1.0338449232615108
45,frozenset({'ANTISEPTIC LIQUIDS (4/97)'}),frozenset({'PACKAGED TEA'}),0.024896265560165973,0.1825726141078838,0.01037344398340249,0.4166666666666667,2.2821969696969697,0.00582806769855891,1.4013040901007707
46,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'ANTISEPTIC LIQUIDS (4/97)'}),0.2095435684647303,0.024896265560165973,0.01037344398340249,0.0495049504950495,1.9884488448844884,0.005156591656479743,1.025890387275242
47,frozenset({'ANTISEPTIC LIQUIDS (4/97)'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.024896265560165973,0.2095435684647303,0.01037344398340249,0.4166666666666667,1.9884488448844886,0.005156591656479743,1.3550681683461767
48,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.10580912863070539,0.17634854771784234,0.01037344398340249,0.09803921568627451,0.5559400230680507,-0.008285842185912778,0.9131787840519574
49,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'BUTTER MARGR  (4/94)'}),0.17634854771784234,0.10580912863070539,0.01037344398340249,0.0588235294117647,0.5559400230680507,-0.008285842185912778,0.9500778008298756
50,frozenset({'CLEANERS - FLOOR'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.08506224066390042,0.17634854771784234,0.016597510373443983,0.1951219512195122,1.1064562410329986,0.001596907766739552,1.0233245316232866
51,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'CLEANERS - FLOOR'}),0.17634854771784234,0.08506224066390042,0.016597510373443983,0.09411764705882353,1.1064562410329986,0.001596907766739552,1.0099962278385515
52,frozenset({'CLEANERS - TOILET'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.08091286307053942,0.17634854771784234,0.012448132780082987,0.15384615384615383,0.8723981900452487,-0.0018207331140992784,0.9734062617880045
53,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'CLEANERS - TOILET'}),0.17634854771784234,0.08091286307053942,0.012448132780082987,0.07058823529411763,0.8723981900452487,-0.0018207331140992784,0.9888912232785334
54,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'CLEANERS - UTENSIL'}),0.17634854771784234,0.1037344398340249,0.024896265560165973,0.14117647058823526,1.3609411764705879,0.006602847747111788,1.0435968851247654
55,frozenset({'CLEANERS - UTENSIL'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.1037344398340249,0.17634854771784234,0.024896265560165973,0.23999999999999996,1.3609411764705879,0.006602847747111788,1.0837519108975757
56,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.03734439834024896,0.17634854771784234,0.014522821576763486,0.3888888888888889,2.2052287581699344,0.00793719116406398,1.3477932855526216
57,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.17634854771784234,0.03734439834024896,0.014522821576763486,0.08235294117647059,2.205228758169935,0.00793719116406398,1.0490477710394723
58,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'KETCHUPS/SAUCES'}),0.17634854771784234,0.06431535269709543,0.01037344398340249,0.0588235294117647,0.9146110056925996,-0.0009684750606911031,0.9941649377593361
59,frozenset({'KETCHUPS/SAUCES'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.06431535269709543,0.17634854771784234,0.01037344398340249,0.16129032258064518,0.9146110056925997,-0.0009684750606911031,0.9820459623364188
60,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'PACKAGED ATTA (1/95)'}),0.17634854771784234,0.14730290456431536,0.024896265560165973,0.14117647058823526,0.9584092792046394,-0.001080387734370969,0.992866480986756
61,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.14730290456431536,0.17634854771784234,0.024896265560165973,0.16901408450704225,0.9584092792046395,-0.001080387734370969,0.9911737815598846
62,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'PACKAGED TEA'}),0.17634854771784234,0.1825726141078838,0.03941908713692946,0.22352941176470587,1.224331550802139,0.0072226717859541,1.0527473909216647
63,frozenset({'PACKAGED TEA'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.1825726141078838,0.17634854771784234,0.03941908713692946,0.2159090909090909,1.224331550802139,0.0072226717859541,1.0504540260989836
64,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'PRE-POST WASH PRODUCTS'}),0.17634854771784234,0.03734439834024896,0.01037344398340249,0.0588235294117647,1.5751633986928102,0.0037878135707029833,1.0228215767634856
65,frozenset({'PRE-POST WASH PRODUCTS'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.03734439834024896,0.17634854771784234,0.01037344398340249,0.2777777777777778,1.5751633986928104,0.0037878135707029833,1.1404404723906798
66,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.17634854771784234,0.2095435684647303,0.043568464730290454,0.24705882352941175,1.1790331974373907,0.006615760747921001,1.0498249481327802
67,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.2095435684647303,0.17634854771784234,0.043568464730290454,0.2079207920792079,1.1790331974373907,0.006615760747921001,1.039859958506224
68,frozenset({'SALTY SNACKS (2/97)'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.05394190871369295,0.17634854771784234,0.022821576763485476,0.423076923076923,2.399095022624434,0.0133089995006973,1.4276625172890731
69,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'SALTY SNACKS (2/97)'}),0.17634854771784234,0.05394190871369295,0.022821576763485476,0.12941176470588234,2.399095022624434,0.0133089995006973,1.0866883480991365
70,frozenset({'SPICES (03/04)'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.23858921161825727,0.17634854771784234,0.03734439834024896,0.15652173913043477,0.8875703324808183,-0.004730462629775667,0.9764939898190529
71,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'SPICES (03/04)'}),0.17634854771784234,0.23858921161825727,0.03734439834024896,0.2117647058823529,0.8875703324808183,-0.004730462629775667,0.9659689106335541
72,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.07676348547717843,0.17634854771784234,0.022821576763485476,0.29729729729729726,1.6858505564387913,0.009284447581825379,1.172119374401532
73,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'TOILET SOAPS (04/00)'}),0.17634854771784234,0.07676348547717843,0.022821576763485476,0.12941176470588234,1.6858505564387913,0.009284447581825379,1.0604743747897276
74,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'TOOTH PASTES'}),0.17634854771784234,0.06224066390041494,0.014522821576763486,0.08235294117647059,1.3231372549019607,0.003546770888930975,1.0219172252367275
75,frozenset({'TOOTH PASTES'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.06224066390041494,0.17634854771784234,0.014522821576763486,0.23333333333333334,1.3231372549019607,0.003546770888930975,1.074327981237597
76,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'BISCUITS - CORE & NON CORE'}),0.13485477178423236,0.17634854771784234,0.022821576763485476,0.16923076923076924,0.9596380090497737,-0.0009598663934849636,0.9914323036729676
77,frozenset({'BISCUITS - CORE & NON CORE'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.17634854771784234,0.13485477178423236,0.022821576763485476,0.12941176470588234,0.9596380090497737,-0.0009598663934849636,0.9937478972748682
78,frozenset({'CHEESE        (4/94)'}),frozenset({'BREAKFAST CEREALS'}),0.07883817427385892,0.03319502074688797,0.01037344398340249,0.13157894736842105,3.963815789473684,0.007756409152734973,1.1132905821702501
79,frozenset({'BREAKFAST CEREALS'}),frozenset({'CHEESE        (4/94)'}),0.03319502074688797,0.07883817427385892,0.01037344398340249,0.3125,3.9638157894736845,0.007756409152734973,1.3398717465107508
80,frozenset({'BREAKFAST CEREALS'}),frozenset({'PACKAGED TEA'}),0.03319502074688797,0.1825726141078838,0.01037344398340249,0.3125,1.7116477272727273,0.004312942270277715,1.1889852885703507
81,frozenset({'PACKAGED TEA'}),frozenset({'BREAKFAST CEREALS'}),0.1825726141078838,0.03319502074688797,0.01037344398340249,0.056818181818181816,1.7116477272727273,0.004312942270277715,1.0250462430635405
82,frozenset({'SPICES (03/04)'}),frozenset({'BREAKFAST CEREALS'}),0.23858921161825727,0.03319502074688797,0.01037344398340249,0.043478260869565216,1.309782608695652,0.002453470153750796,1.0107506601282534
83,frozenset({'BREAKFAST CEREALS'}),frozenset({'SPICES (03/04)'}),0.03319502074688797,0.23858921161825727,0.01037344398340249,0.3125,1.309782608695652,0.002453470153750796,1.1075066012825348
84,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'CHEESE        (4/94)'}),0.10580912863070539,0.07883817427385892,0.029045643153526972,0.27450980392156865,3.4819401444788447,0.020703844630774265,1.2697095435684649
85,frozenset({'CHEESE        (4/94)'}),frozenset({'BUTTER MARGR  (4/94)'}),0.07883817427385892,0.10580912863070539,0.029045643153526972,0.368421052631579,3.4819401444788447,0.020703844630774265,1.4158022130013832
86,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'CLEANERS - FLOOR'}),0.10580912863070539,0.08506224066390042,0.016597510373443983,0.1568627450980392,1.8440937350549975,0.007597148809421325,1.0851587378172343
87,frozenset({'CLEANERS - FLOOR'}),frozenset({'BUTTER MARGR  (4/94)'}),0.08506224066390042,0.10580912863070539,0.016597510373443983,0.1951219512195122,1.8440937350549977,0.007597148809421325,1.1109644159436691
88,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'CLEANERS - TOILET'}),0.10580912863070539,0.08091286307053942,0.016597510373443983,0.1568627450980392,1.9386626445449973,0.008036190836934626,1.0900800926372671
89,frozenset({'CLEANERS - TOILET'}),frozenset({'BUTTER MARGR  (4/94)'}),0.08091286307053942,0.10580912863070539,0.016597510373443983,0.20512820512820512,1.9386626445449975,0.008036190836934626,1.1249498059162093
90,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'CLEANERS - UTENSIL'}),0.10580912863070539,0.1037344398340249,0.01037344398340249,0.09803921568627451,0.9450980392156862,-0.0006026067044300216,0.9936857297492333
91,frozenset({'CLEANERS - UTENSIL'}),frozenset({'BUTTER MARGR  (4/94)'}),0.1037344398340249,0.10580912863070539,0.01037344398340249,0.09999999999999999,0.9450980392156862,-0.0006026067044300216,0.9935454126325496
92,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'KETCHUPS/SAUCES'}),0.10580912863070539,0.06431535269709543,0.01867219917012448,0.17647058823529413,2.743833017077799,0.011867047743668325,1.136188500296384
93,frozenset({'KETCHUPS/SAUCES'}),frozenset({'BUTTER MARGR  (4/94)'}),0.06431535269709543,0.10580912863070539,0.01867219917012448,0.2903225806451613,2.743833017077799,0.011867047743668325,1.2599962278385515
94,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'PACKAGED ATTA (1/95)'}),0.10580912863070539,0.14730290456431536,0.016597510373443983,0.1568627450980392,1.0648991991162662,0.0010115183967218198,1.0113384155167422
95,frozenset({'PACKAGED ATTA (1/95)'}),frozenset({'BUTTER MARGR  (4/94)'}),0.14730290456431536,0.10580912863070539,0.016597510373443983,0.11267605633802817,1.0648991991162662,0.0010115183967218198,1.0077389185273002
96,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'PACKAGED TEA'}),0.10580912863070539,0.1825726141078838,0.01867219917012448,0.17647058823529413,0.966577540106952,-0.0006456500404607365,0.9925903971547125
97,frozenset({'PACKAGED TEA'}),frozenset({'BUTTER MARGR  (4/94)'}),0.1825726141078838,0.10580912863070539,0.01867219917012448,0.10227272727272728,0.966577540106952,-0.0006456500404607365,0.9960607174746573
98,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),0.10580912863070539,0.2095435684647303,0.016597510373443983,0.1568627450980392,0.7485925063094544,-0.005574112015977687,0.9375180932162501
99,frozenset({'REFINED EDIBLE OILS-ALL PACKS'}),frozenset({'BUTTER MARGR  (4/94)'}),0.2095435684647303,0.10580912863070539,0.016597510373443983,0.07920792079207921,0.7485925063094545,-0.005574112015977687,0.9711105162182662
100,frozenset({'SPICES (03/04)'}),frozenset({'BUTTER MARGR  (4/94)'}),0.23858921161825727,0.10580912863070539,0.03319502074688797,0.1391304347826087,1.314919011082694,0.007950104164873194,1.038706567752211
101,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'SPICES (03/04)'}),0.10580912863070539,0.23858921161825727,0.03319502074688797,0.3137254901960784,1.3149190110826938,0.007950104164873194,1.1094842916419678
102,frozenset({'TOILET SOAPS (04/00)'}),frozenset({'BUTTER MARGR  (4/94)'}),0.07676348547717843,0.10580912863070539,0.01037344398340249,0.13513513513513511,1.27715951245363,0.0022511664744064314,1.033908195020747
103,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'TOILET SOAPS (04/00)'}),0.10580912863070539,0.07676348547717843,0.01037344398340249,0.09803921568627451,1.27715951245363,0.0022511664744064314,1.02358830957965
104,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'BUTTER MARGR  (4/94)'}),0.13485477178423236,0.10580912863070539,0.01867219917012448,0.13846153846153847,1.3085972850678733,0.004403333275942219,1.0379001185536456
105,frozenset({'BUTTER MARGR  (4/94)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.10580912863070539,0.13485477178423236,0.01867219917012448,0.17647058823529413,1.3085972850678735,0.004403333275942219,1.0505334914048607
106,frozenset({'CLEANERS - FLOOR'}),frozenset({'CHEESE        (4/94)'}),0.08506224066390042,0.07883817427385892,0.012448132780082987,0.14634146341463414,1.8562259306803595,0.005741981026497477,1.0790752815649083
107,frozenset({'CHEESE        (4/94)'}),frozenset({'CLEANERS - FLOOR'}),0.07883817427385892,0.08506224066390042,0.012448132780082987,0.15789473684210525,1.8562259306803592,0.005741981026497477,1.0864885892116183
108,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'CHEESE        (4/94)'}),0.03734439834024896,0.07883817427385892,0.01037344398340249,0.2777777777777778,3.5233918128654973,0.007429279798901534,1.2754548356208109
109,frozenset({'CHEESE        (4/94)'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.07883817427385892,0.03734439834024896,0.01037344398340249,0.13157894736842105,3.523391812865497,0.007429279798901534,1.1085125110021374
110,frozenset({'CHEESE        (4/94)'}),frozenset({'KETCHUPS/SAUCES'}),0.07883817427385892,0.06431535269709543,0.01867219917012448,0.2368421052631579,3.68251273344652,0.01360169418570617,1.2260695378451854
111,frozenset({'KETCHUPS/SAUCES'}),frozenset({'CHEESE        (4/94)'}),0.06431535269709543,0.07883817427385892,0.01867219917012448,0.2903225806451613,3.68251273344652,0.01360169418570617,1.2980007544322898
112,frozenset({'CHEESE        (4/94)'}),frozenset({'PACKAGED TEA'}),0.07883817427385892,0.1825726141078838,0.014522821576763486,0.1842105263157895,1.008971291866029,0.00012913000809214835,1.0020077633516262
113,frozenset({'PACKAGED TEA'}),frozenset({'CHEESE        (4/94)'}),0.1825726141078838,0.07883817427385892,0.014522821576763486,0.07954545454545456,1.008971291866029,0.00012913000809214835,1.00076840325803
114,frozenset({'SPICES (03/04)'}),frozenset({'CHEESE        (4/94)'}),0.23858921161825727,0.07883817427385892,0.014522821576763486,0.0608695652173913,0.7720823798627002,-0.004287116268659286,0.9808667588750577
115,frozenset({'CHEESE        (4/94)'}),frozenset({'SPICES (03/04)'}),0.07883817427385892,0.23858921161825727,0.014522821576763486,0.1842105263157895,0.7720823798627002,-0.004287116268659286,0.9333422567260072
116,frozenset({'WASHING POWDERS/LIQUIDS'}),frozenset({'CHEESE        (4/94)'}),0.13485477178423236,0.07883817427385892,0.012448132780082987,0.09230769230769231,1.1708502024291498,0.0018164287804962043,1.0148392995287996
117,frozenset({'CHEESE        (4/94)'}),frozenset({'WASHING POWDERS/LIQUIDS'}),0.07883817427385892,0.13485477178423236,0.012448132780082987,0.15789473684210525,1.1708502024291498,0.0018164287804962043,1.027359958506224
118,frozenset({'CLEANERS - GLASS'}),frozenset({'CLEANERS - FLOOR'}),0.016597510373443983,0.08506224066390042,0.01037344398340249,0.625,7.347560975609756,0.008961622561595012,2.4398340248962653
119,frozenset({'CLEANERS - FLOOR'}),frozenset({'CLEANERS - GLASS'}),0.08506224066390042,0.016597510373443983,0.01037344398340249,0.12195121951219512,7.347560975609756,0.008961622561595012,1.1199861687413555
120,frozenset({'CLEANERS - FLOOR'}),frozenset({'CLEANERS - TOILET'}),0.08506224066390042,0.08091286307053942,0.035269709543568464,0.4146341463414634,5.124452782989368,0.028387080112257018,1.570107192254495
121,frozenset({'CLEANERS - TOILET'}),frozenset({'CLEANERS - FLOOR'}),0.08091286307053942,0.08506224066390042,0.035269709543568464,0.43589743589743585,5.124452782989367,0.028387080112257018,1.6219351188230855
122,frozenset({'CLEANERS - FLOOR'}),frozenset({'CLEANERS - UTENSIL'}),0.08506224066390042,0.1037344398340249,0.022821576763485476,0.26829268292682923,2.586341463414634,0.013997692877188751,1.224896265560166
123,frozenset({'CLEANERS - UTENSIL'}),frozenset({'CLEANERS - FLOOR'}),0.1037344398340249,0.08506224066390042,0.022821576763485476,0.21999999999999997,2.586341463414634,0.013997692877188751,1.1729971273539737
124,frozenset({'COCONUT OIL PKTYP (08/02)'}),frozenset({'CLEANERS - FLOOR'}),0.03734439834024896,0.08506224066390042,0.01867219917012448,0.5,5.878048780487805,0.01549560097105766,1.829875518672199
125,frozenset({'CLEANERS - FLOOR'}),frozenset({'COCONUT OIL PKTYP (08/02)'}),0.08506224066390042,0.03734439834024896,0.01867219917012448,0.21951219512195122,5.878048780487805,0.01549560097105766,1.233402489626556
126,frozenset({'CLEANERS - FLOOR'}),frozenset({'KETCHUPS/SAUCES'}),0.08506224066390042,0.06431535269709543,0.012448132780082987,0.14634146341463414,2.2753737214791503,0.006977324770579018,1.0960877296976883
